CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231226,2023-12-26,090741,CME ,00,090 ,  176452,   54552,   18238,     390,   50898,   50621,    3772,   21041,   75200,    1441,    9393,    2598,     609,  142096,  152869,   34356,   23583,  -37789,  -41280,  -10218,  -12226,   12633,  -13826,   -1027,    4049,    6003,   -2791,    -175,     285,     112,  -40705,  -33688,    2916,   -4101,  100.0,   30.9,   10.3,    0.2,   28.8,   28.7,    2.1,   11.9,   42.6,    0.8,    5.3,    1.5,    0.3,   80.5,   86.6,   19.5,   13.4,    111,      8,      6,.,     23,     20,      8,     15,     26,      7,      8,      5,.,     66,     64,    40.5,    30.9,    51.8,    45.8,    40.3,    30.9,    51.1,    45.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231219,2023-12-19,090741,CME ,00,090 ,  214241,   95832,   28456,   12616,   38265,   64447,    4799,   16992,   69197,    4232,    9568,    2313,     497,  182801,  186557,   31440,   27684,     368,  -10207,    8074,    4126,    3332,  -19691,   -2515,    6941,   21504,   -5016,     585,     468,      72,   -2682,    7022,    3050,   -6654,  100.0,   44.7,   13.3,    5.9,   17.9,   30.1,    2.2,    7.9,   32.3,    2.0,    4.5,    1.1,    0.2,   85.3,   87.1,   14.7,   12.9,    106,      9,      6,      7,     15,     23,      9,     15,     25,      8,      9,      4,.,     63,     69,    47.7,    33.2,    58.3,    47.0,    47.0,    32.7,    53.9,    42.9,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231212,2023-12-12,090741,CME ,00,090 ,  213873,  106039,   20382,    8490,   34933,   84138,    7314,   10051,   47693,    9248,    8983,    1845,     425,  185483,  179535,   28390,   34338,   16082,    2252,     -94,    7736,    1009,    1448,    2461,    1072,    1126,    3172,   -1398,     -51,     424,   16728,   16222,    -646,    -140,  100.0,   49.6,    9.5,    4.0,   16.3,   39.3,    3.4,    4.7,   22.3,    4.3,    4.2,    0.9,    0.2,   86.7,   83.9,   13.3,   16.1,    109,     12,.,      6,     13,     30,     11,     15,     26,     13,      8,.,.,     60,     80,    48.8,    24.6,    60.7,    36.6,    46.4,    24.6,    55.6,    35.6,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231205,2023-12-05,090741,CME ,00,090 ,  197791,  103787,   20476,     754,   33924,   82690,    4853,    8979,   46567,    6076,   10381,    1896,       1,  168755,  163313,   29036,   34478,   -3073,     351,     666,     452,    1802,   -2093,    -295,   -3813,   -1546,     -39,     -57,     109,      -5,   -1604,   -2751,   -1469,    -322,  100.0,   52.5,   10.4,    0.4,   17.2,   41.8,    2.5,    4.5,   23.5,    3.1,    5.2,    1.0,    0.0,   85.3,   82.6,   14.7,   17.4,    108,     11,.,.,     14,     29,      8,     11,     27,     10,     10,.,.,     56,     74,    50.6,    26.4,    60.7,    36.7,    50.6,    26.4,    59.3,    36.3,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231128,2023-11-28,090741,CME ,00,090 ,  200864,  103436,   19810,     302,   32122,   84783,    5148,   12792,   48113,    6115,   10438,    1787,       6,  170359,  166064,   30505,   34800,   -2384,   -1474,     417,     -42,    1427,    1194,   -1194,   -1504,   -2804,    1227,     132,     122,       0,   -1428,   -1080,    -956,   -1304,  100.0,   51.5,    9.9,    0.2,   16.0,   42.2,    2.6,    6.4,   24.0,    3.0,    5.2,    0.9,    0.0,   84.8,   82.7,   15.2,   17.3,    115,     11,.,.,     14,     33,     11,     15,     26,     11,     10,.,.,     63,     78,    49.7,    23.8,    58.7,    35.5,    49.7,    23.4,    57.7,    35.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231121,2023-11-21,090741,CME ,00,090 ,  203248,  104910,   19393,     344,   30695,   83589,    6342,   14296,   50917,    4888,   10306,    1665,       6,  171787,  167144,   31461,   36104,   -2798,   -6955,    1179,    -252,    1665,    -865,     883,    -549,   -3750,     531,    -383,    -134,       5,   -5055,   -2403,    2257,    -395,  100.0,   51.6,    9.5,    0.2,   15.1,   41.1,    3.1,    7.0,   25.1,    2.4,    5.1,    0.8,    0.0,   84.5,   82.2,   15.5,   17.8,    117,     11,.,.,     13,     35,     11,     14,     28,      9,     10,.,.,     59,     82,    50.4,    22.5,    58.4,    33.2,    50.4,    22.3,    57.5,    32.9,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231114,2023-11-14,090741,CME ,00,090 ,  206046,  111865,   18214,     596,   29030,   84454,    5459,   14845,   54667,    4357,   10689,    1799,       1,  176842,  169547,   29204,   36499,    5682,    7391,   -1346,      -5,     953,    4089,    -644,    -416,    3699,     363,     432,    -530,     -11,    8063,    5615,   -2381,      67,  100.0,   54.3,    8.8,    0.3,   14.1,   41.0,    2.6,    7.2,   26.5,    2.1,    5.2,    0.9,    0.0,   85.8,   82.3,   14.2,   17.7,    121,     12,.,.,     13,     33,     12,     17,     30,      8,     11,.,.,     64,     81,    52.2,    24.7,    59.2,    35.7,    52.1,    24.6,    58.4,    35.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231107,2023-11-07,090741,CME ,00,090 ,  200364,  104474,   19560,     601,   28077,   80365,    6103,   15261,   50968,    3994,   10257,    2329,      12,  168779,  163932,   31585,   36432,    1836,   11121,   -3691,     -12,    -977,   10976,    -436,   -6289,   -2129,     414,     324,     896,      -5,    4140,    6013,   -2304,   -4177,  100.0,   52.1,    9.8,    0.3,   14.0,   40.1,    3.0,    7.6,   25.4,    2.0,    5.1,    1.2,    0.0,   84.2,   81.8,   15.8,   18.2,    122,     12,.,.,     13,     34,     10,     19,     26,      7,     11,      4,.,     63,     81,    50.9,    26.5,    58.0,    36.7,    50.9,    26.4,    57.2,    36.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231031,2023-10-31,090741,CME ,00,090 ,  198528,   93353,   23251,     613,   29054,   69389,    6539,   21550,   53097,    3580,    9933,    1433,      17,  164639,  157919,   33889,   40609,   13781,    4502,   -2702,     122,   -1904,    9067,    1430,    4261,    1310,     750,    2550,     -25,      -4,   11707,    9948,    2074,    3833,  100.0,   47.0,   11.7,    0.3,   14.6,   35.0,    3.3,   10.9,   26.7,    1.8,    5.0,    0.7,    0.0,   82.9,   79.5,   17.1,   20.5,    118,     10,.,.,     14,     30,     12,     15,     33,      8,     10,.,.,     60,     83,    48.7,    25.6,    56.7,    37.4,    48.7,    25.4,    56.3,    37.2,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,231024,2023-10-24,090741,CME ,00,090 ,  184747,   88851,   25953,     491,   30958,   60322,    5109,   17289,   51787,    2830,    7383,    1458,      21,  152932,  147971,   31815,   36776,     809,     322,    -338,     350,     -50,     454,     385,    1156,   -1405,    -600,     676,      -1,     -10,    2229,   -1165,   -1420,    1974,  100.0,   48.1,   14.0,    0.3,   16.8,   32.7,    2.8,    9.4,   28.0,    1.5,    4.0,    0.8,    0.0,   82.8,   80.1,   17.2,   19.9,    112,      9,      4,.,     13,     26,     11,     18,     31,      9,      8,.,.,     58,     79,    51.0,    27.3,    59.1,    39.9,    51.0,    27.1,    58.7,    39.8,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
