CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251230,2025-12-30,090741,CME ,00,090 ,  211171,   74959,   44514,      22,   71770,   60787,    5208,   14314,   72992,    1263,   13453,     626,       0,  180989,  185412,   30182,   25759,   14033,   -1469,   21570,       0,   11034,   -6312,      -5,     490,    1449,     469,     832,       0,       0,   11351,   17171,    2682,   -3138,  100.0,   35.5,   21.1,    0.0,   34.0,   28.8,    2.5,    6.8,   34.6,    0.6,    6.4,    0.3,    0.0,   85.7,   87.8,   14.3,   12.2,    122,      9,      8,.,     21,     18,      5,     17,     36,     10,     12,.,      0,     69,     69,    48.1,    32.8,    59.4,    44.6,    48.1,    32.8,    57.6,    44.6,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251223,2025-12-23,090741,CME ,00,090 ,  197138,   76428,   22944,      22,   60736,   67099,    5213,   13824,   71543,     794,   12621,     626,       0,  169638,  168241,   27500,   28897,  -47289,  -34043,   10912,  -28541,   15081,   -5408,     -40,    2751,  -16548,   -5054,     521,    -445,       0,  -49325,  -45124,    2036,   -2165,  100.0,   38.8,   11.6,    0.0,   30.8,   34.0,    2.6,    7.0,   36.3,    0.4,    6.4,    0.3,    0.0,   86.1,   85.3,   13.9,   14.7,    118,      8,      7,.,     20,     18,      6,     16,     36,      9,     12,.,      0,     65,     69,    50.4,    27.0,    60.7,    42.0,    50.4,    27.0,    59.3,    42.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251216,2025-12-16,090741,CME ,00,090 ,  244427,  110471,   12032,   28563,   45655,   72507,    5253,   11073,   88091,    5848,   12100,    1071,       0,  218963,  213365,   25464,   31062,   -7441,  -43999,    5665,   24368,   12943,  -36240,    -398,   -1486,    1142,    1165,     597,      13,      -1,   -6811,   -4286,    -630,   -3155,  100.0,   45.2,    4.9,   11.7,   18.7,   29.7,    2.1,    4.5,   36.0,    2.4,    5.0,    0.4,    0.0,   89.6,   87.3,   10.4,   12.7,    114,      8,      8,      9,     17,     20,      7,     12,     37,      7,     10,.,      0,     60,     77,    54.9,    25.7,    66.0,    38.3,    47.0,    21.7,    56.1,    32.8,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251209,2025-12-09,090741,CME ,00,090 ,  251868,  154470,    6367,    4195,   32712,  108747,    5651,   12559,   86949,    4683,   11503,    1058,       1,  225774,  217651,   26094,   34217,  -23129,  -25104,   -2052,     963,    -218,  -19295,      21,   -2341,   -3675,    2377,     136,   -1525,       0,  -24166,  -23186,    1037,      57,  100.0,   61.3,    2.5,    1.7,   13.0,   43.2,    2.2,    5.0,   34.5,    1.9,    4.6,    0.4,    0.0,   89.6,   86.4,   10.4,   13.6,    121,      9,      7,      4,     16,     24,      9,     16,     37,     14,     10,.,.,     66,     83,    57.3,    27.5,    68.0,    42.6,    57.3,    27.5,    66.5,    42.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251202,2025-12-02,090741,CME ,00,090 ,  274997,  179574,    8419,    3232,   32930,  128042,    5630,   14900,   90624,    2306,   11367,    2583,       1,  249940,  240837,   25057,   34160,   -5115,     671,    -927,    2782,   -3118,   -2025,      42,   -5420,   -2175,   -1087,   -1067,     136,       0,   -7197,   -3254,    2082,   -1861,  100.0,   65.3,    3.1,    1.2,   12.0,   46.6,    2.0,    5.4,   33.0,    0.8,    4.1,    0.9,    0.0,   90.9,   87.6,    9.1,   12.4,    127,     10,      7,      4,     18,     31,     11,     13,     35,      7,      9,      4,.,     59,     91,    58.3,    33.1,    70.5,    47.8,    57.3,    33.1,    69.4,    47.7,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251125,2025-11-25,090741,CME ,00,090 ,  280112,  178903,    9346,     450,   36048,  130067,    5588,   20320,   92799,    3393,   12434,    2447,       1,  257137,  244091,   22975,   36021,    1712,     171,    -520,    -170,     765,     671,     938,   -1038,    -927,    1155,     -98,     101,     -21,    1702,    1227,      10,     485,  100.0,   63.9,    3.3,    0.2,   12.9,   46.4,    2.0,    7.3,   33.1,    1.2,    4.4,    0.9,    0.0,   91.8,   87.1,    8.2,   12.9,    144,      9,      9,      4,     20,     29,      9,     17,     47,     10,     10,.,.,     67,    101,    57.3,    30.2,    68.1,    43.9,    57.2,    30.0,    68.0,    43.7,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251118,2025-11-18,090741,CME ,00,090 ,  278400,  178732,    9866,     620,   35283,  129396,    4650,   21358,   93726,    2238,   12532,    2346,      22,  255435,  242864,   22965,   35536,  -11205,  -13102,    -644,     211,     -79,   -6885,     246,    2574,    2848,   -1863,     324,   -1930,      11,  -11678,   -8006,     473,   -3199,  100.0,   64.2,    3.5,    0.2,   12.7,   46.5,    1.7,    7.7,   33.7,    0.8,    4.5,    0.8,    0.0,   91.8,   87.2,    8.2,   12.8,    139,     10,      8,      5,     18,     28,      7,     17,     44,      9,     10,      4,.,     68,     94,    57.7,    30.5,    68.5,    43.4,    57.7,    30.5,    68.4,    43.3,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251110,2025-11-10,090741,CME ,00,090 ,  289605,  191834,   10510,     409,   35362,  136281,    4404,   18784,   90878,    4101,   12208,    4276,      11,  267113,  250870,   22492,   38735,   -3359,    4844,     825,     196,    -271,    1356,    -150,   -6304,   -7155,    -969,    -809,      72,       6,   -3457,   -5819,      98,    2460,  100.0,   66.2,    3.6,    0.1,   12.2,   47.1,    1.5,    6.5,   31.4,    1.4,    4.2,    1.5,    0.0,   92.2,   86.6,    7.8,   13.4,    135,      9,      8,      4,     16,     31,      6,     15,     40,     10,     10,      6,.,     62,     95,    56.8,    30.4,    69.9,    43.1,    56.8,    30.4,    69.9,    43.1,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251104,2025-11-04,090741,CME ,00,090 ,  292964,  186990,    9685,     213,   35633,  134925,    4554,   25088,   98033,    5070,   13017,    4204,       5,  270570,  256689,   22394,   36275,   14214,   12222,     801,     -21,     131,   -2270,    -424,    -762,   13175,    1186,     521,    -108,     -48,   12805,   12291,    1409,    1923,  100.0,   63.8,    3.3,    0.1,   12.2,   46.1,    1.6,    8.6,   33.5,    1.7,    4.4,    1.4,    0.0,   92.4,   87.6,    7.6,   12.4,    149,      9,      9,      4,     17,     33,      9,     22,     40,     12,     12,      7,.,     72,    104,    54.2,    30.2,    67.5,    42.7,    54.2,    30.2,    67.5,    42.7,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,251028,2025-10-28,090741,CME ,00,090 ,  278750,  174768,    8884,     234,   35502,  137195,    4978,   25850,   84858,    3884,   12496,    4312,      53,  257765,  244398,   20985,   34352,    6331,    9056,    1737,      91,   -2677,    1272,     633,     419,    4582,    -647,     670,    -244,      48,    7593,    7472,   -1262,   -1141,  100.0,   62.7,    3.2,    0.1,   12.7,   49.2,    1.8,    9.3,   30.4,    1.4,    4.5,    1.5,    0.0,   92.5,   87.7,    7.5,   12.3,    143,     10,      9,.,     17,     33,     10,     22,     33,      9,     12,      7,.,     74,     94,    53.2,    33.1,    66.5,    47.3,    53.2,    33.0,    66.5,    47.1,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
