CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181231,2018-12-31,090741,CME ,00,090 ,  170168,   60277,       0,      49,   30182,   45376,    5573,   30673,   62618,    5345,    9401,   13598,      17,  141517,  132576,   28651,   37592,   10973,    6941,       0,       0,    -348,    2846,    -492,    4851,    7405,    -490,       7,     664,      -6,   10463,    9927,     510,    1046,  100.0,   35.4,    0.0,    0.0,   17.7,   26.7,    3.3,   18.0,   36.8,    3.1,    5.5,    8.0,    0.0,   83.2,   77.9,   16.8,   22.1,    113,     10,      0,.,     10,     19,      7,     21,     40,     16,      8,      5,.,     59,     80,    34.6,    21.5,    54.9,    34.4,    33.4,    21.5,    52.2,    33.2,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181224,2018-12-24,090741,CME ,00,090 ,  159195,   53336,       0,      49,   30530,   42530,    6065,   25822,   55213,    5835,    9394,   12934,      23,  131054,  122649,   28141,   36546,  -32281,    1637,   -3687,  -21349,    1425,    4326,      34,  -14318,    9778,    -447,     -41,     905,    -476,  -33535,  -10916,    1254,  -21365,  100.0,   33.5,    0.0,    0.0,   19.2,   26.7,    3.8,   16.2,   34.7,    3.7,    5.9,    8.1,    0.0,   82.3,   77.0,   17.7,   23.0,    111,     10,      0,.,     10,     19,      8,     20,     39,     13,      8,      5,.,     56,     80,    36.0,    18.8,    52.7,    31.8,    34.2,    18.5,    49.6,    30.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181218,2018-12-18,090741,CME ,00,090 ,  191476,   51699,    3687,   21398,   29105,   38204,    6031,   40140,   45435,    6282,    9435,   12029,     499,  164589,  133565,   26887,   57911,   29946,   15852,   -2842,    8435,    -720,    4589,   -1620,   10162,    2272,     -61,    -738,     159,     218,   31528,   11150,   -1582,   18796,  100.0,   27.0,    1.9,   11.2,   15.2,   20.0,    3.1,   21.0,   23.7,    3.3,    4.9,    6.3,    0.3,   86.0,   69.8,   14.0,   30.2,    108,     10,.,      5,      9,     19,      7,     20,     33,     14,      8,      6,.,     59,     78,    32.9,    20.9,    54.9,    31.1,    28.3,    13.0,    47.0,    22.1,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181211,2018-12-11,090741,CME ,00,090 ,  161530,   35847,    6529,   12963,   29825,   33615,    7651,   29978,   43163,    6343,   10173,   11870,     281,  133061,  122415,   28469,   39115,    4780,    2337,    1096,     177,     198,   -1197,    1565,    2285,     570,    -553,     443,     517,     257,    6709,    2432,   -1929,    2348,  100.0,   22.2,    4.0,    8.0,   18.5,   20.8,    4.7,   18.6,   26.7,    3.9,    6.3,    7.3,    0.2,   82.4,   75.8,   17.6,   24.2,    110,      7,      5,      5,     10,     19,      8,     21,     33,     15,     10,      5,.,     62,     79,    32.6,    18.4,    50.3,    30.3,    27.7,    15.9,    41.8,    26.4,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181204,2018-12-04,090741,CME ,00,090 ,  156750,   33510,    5433,   12786,   29627,   34812,    6086,   27693,   42593,    6896,    9730,   11353,      24,  126352,  119983,   30398,   36767,   11628,    6504,    -672,    5048,     550,    5837,     190,   -4051,   -2252,    2316,     295,     982,      -2,   10850,   11447,     778,     181,  100.0,   21.4,    3.5,    8.2,   18.9,   22.2,    3.9,   17.7,   27.2,    4.4,    6.2,    7.2,    0.0,   80.6,   76.5,   19.4,   23.5,    108,      7,      4,.,     10,     19,      6,     21,     32,     11,      9,      6,.,     54,     75,    34.2,    17.2,    50.8,    30.8,    29.8,    15.5,    40.9,    27.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181127,2018-11-27,090741,CME ,00,090 ,  145122,   27006,    6105,    7738,   29077,   28975,    5896,   31744,   44845,    4580,    9435,   10371,      26,  115502,  108536,   29620,   36586,    4471,    4826,   -2575,     192,    -667,    1928,      32,     800,    1768,    -649,     348,    2205,      -5,    4877,    2896,    -406,    1575,  100.0,   18.6,    4.2,    5.3,   20.0,   20.0,    4.1,   21.9,   30.9,    3.2,    6.5,    7.1,    0.0,   79.6,   74.8,   20.4,   25.2,    106,      6,      5,.,     10,     18,      6,     18,     34,     11,      9,      6,.,     50,     76,    33.7,    17.9,    51.8,    30.5,    31.5,    15.5,    43.8,    26.9,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181120,2018-11-20,090741,CME ,00,090 ,  140651,   22180,    8680,    7546,   29744,   27047,    5864,   30944,   43077,    5229,    9087,    8166,      31,  110625,  105640,   30026,   35011,   18652,   10261,   -1995,    5088,   -3190,    1380,    1812,    1894,    5472,    2541,     506,    2736,      13,   18925,   17047,    -273,    1605,  100.0,   15.8,    6.2,    5.4,   21.1,   19.2,    4.2,   22.0,   30.6,    3.7,    6.5,    5.8,    0.0,   78.7,   75.1,   21.3,   24.9,    108,      6,      6,.,     11,     18,      6,     18,     36,     12,      8,      5,.,     52,     79,    34.0,    17.4,    50.0,    29.6,    31.7,    14.9,    41.6,    26.1,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181113,2018-11-13,090741,CME ,00,090 ,  121999,   11919,   10675,    2458,   32934,   25667,    4052,   29050,   37605,    2688,    8581,    5430,      18,   91700,   88593,   30299,   33406,    5715,    2967,   -1094,     708,     217,     531,     -74,    2798,    1522,     836,     456,     661,       4,    7912,    3094,   -2197,    2621,  100.0,    9.8,    8.8,    2.0,   27.0,   21.0,    3.3,   23.8,   30.8,    2.2,    7.0,    4.5,    0.0,   75.2,   72.6,   24.8,   27.4,    104,      5,      7,.,     12,     18,      5,     17,     32,     10,      9,      4,.,     51,     74,    35.5,    17.4,    46.9,    30.2,    34.2,    15.7,    43.8,    28.6,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181106,2018-11-06,090741,CME ,00,090 ,  116284,    8952,   11769,    1750,   32717,   25136,    4126,   26252,   36083,    1852,    8125,    4769,      14,   83788,   85499,   32496,   30785,   -2224,   -4660,     925,    1231,   -2731,     868,     374,    3739,   -2335,   -2620,     586,   -1996,    -391,   -4472,   -3944,    2248,    1720,  100.0,    7.7,   10.1,    1.5,   28.1,   21.6,    3.5,   22.6,   31.0,    1.6,    7.0,    4.1,    0.0,   72.1,   73.5,   27.9,   26.5,     97,      6,      6,.,     12,     18,      5,     14,     30,      5,      8,.,      4,     45,     69,    35.8,    18.7,    44.6,    31.6,    33.3,    17.2,    41.8,    30.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,181030,2018-10-30,090741,CME ,00,090 ,  118508,   13612,   10844,     519,   35448,   24268,    3752,   22513,   38418,    4472,    7539,    6765,     405,   88260,   89443,   30248,   29065,     455,    4305,   -1288,    -588,   -5132,    3403,     505,     688,    -928,      49,    -153,     634,       4,    -322,    1791,     777,   -1336,  100.0,   11.5,    9.2,    0.4,   29.9,   20.5,    3.2,   19.0,   32.4,    3.8,    6.4,    5.7,    0.3,   74.5,   75.5,   25.5,   24.5,     97,      6,      6,.,     12,     16,      4,     13,     32,     10,      7,      5,      4,     48,     70,    34.3,    18.7,    45.2,    31.0,    33.0,    17.2,    42.4,    29.3,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
