CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211228,2021-12-28,090741,CME ,00,090 ,  138692,   33018,   15462,    1615,   39561,   42085,    4817,   12466,   39885,    3957,   12894,    3674,     452,  108780,  111947,   29912,   26745,   -6870,   -1890,     506,     195,   -1565,   -3892,      86,   -3859,   -4047,    -229,     -44,     805,     -26,   -7332,   -6602,     462,    -268,  100.0,   23.8,   11.1,    1.2,   28.5,   30.3,    3.5,    9.0,   28.8,    2.9,    9.3,    2.6,    0.3,   78.4,   80.7,   21.6,   19.3,    105,      6,      7,.,     14,     21,     10,     14,     28,     12,     10,.,.,     60,     70,    33.3,    19.8,    45.5,    32.3,    32.8,    19.5,    43.5,    31.3,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211221,2021-12-21,090741,CME ,00,090 ,  145562,   34908,   14956,    1420,   41126,   45977,    4731,   16325,   43932,    4186,   12938,    2869,     478,  116112,  118549,   29450,   27013,  -41076,   28409,   -7633,  -37921,   -4301,    7148,     286,  -11367,     912,   -3828,     625,     189,     -30,  -28127,  -40877,  -12949,    -199,  100.0,   24.0,   10.3,    1.0,   28.3,   31.6,    3.3,   11.2,   30.2,    2.9,    8.9,    2.0,    0.3,   79.8,   81.4,   20.2,   18.6,    113,      7,      6,.,     16,     23,      9,     14,     33,     12,     11,.,.,     62,     76,    31.5,    19.8,    43.3,    31.9,    31.2,    19.7,    42.1,    31.3,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211214,2021-12-14,090741,CME ,00,090 ,  186638,    6499,   22589,   39341,   45427,   38829,    4445,   27692,   43020,    8014,   12313,    2680,     508,  144239,  159426,   42399,   27212,   31560,   -8352,    -432,   31163,   -1186,   -2932,     409,   -4148,    3614,     784,    2021,      51,    -484,   20207,   32173,   11353,    -613,  100.0,    3.5,   12.1,   21.1,   24.3,   20.8,    2.4,   14.8,   23.0,    4.3,    6.6,    1.4,    0.3,   77.3,   85.4,   22.7,   14.6,    103,      6,      7,      7,     15,     19,      6,     13,     29,     15,     10,.,.,     60,     72,    26.7,    30.7,    38.4,    41.1,    15.3,    18.5,    25.1,    26.7,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211207,2021-12-07,090741,CME ,00,090 ,  155078,   14851,   23021,    8178,   46613,   41761,    4036,   31840,   39406,    7230,   10292,    2629,     992,  124032,  127253,   31046,   27825,    6703,   -1782,    -761,    4765,      17,    2817,    -383,    -300,   -3290,    2740,    1639,    -195,      78,    6774,    5771,     -71,     932,  100.0,    9.6,   14.8,    5.3,   30.1,   26.9,    2.6,   20.5,   25.4,    4.7,    6.6,    1.7,    0.6,   80.0,   82.1,   20.0,   17.9,    107,      8,      7,      8,     16,     16,      8,     22,     26,     18,     10,.,.,     70,     73,    21.6,    22.8,    34.1,    33.7,    21.4,    22.8,    32.3,    33.1,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211130,2021-11-30,090741,CME ,00,090 ,  148375,   16633,   23782,    3413,   46596,   38944,    4419,   32140,   42696,    4490,    8653,    2824,     914,  117258,  121482,   31117,   26893,   -1900,    8910,  -18351,    -851,   -2578,    5889,     536,   -2144,    5805,     869,    -805,    -268,     157,    4094,   -6214,   -5994,    4314,  100.0,   11.2,   16.0,    2.3,   31.4,   26.2,    3.0,   21.7,   28.8,    3.0,    5.8,    1.9,    0.6,   79.0,   81.9,   21.0,   18.1,    100,      6,      7,.,     16,     18,      9,     17,     26,     15,      8,.,.,     61,     68,    25.0,    27.9,    39.9,    38.6,    24.9,    27.9,    38.2,    38.5,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211123,2021-11-23,090741,CME ,00,090 ,  150275,    7723,   42133,    4264,   49174,   33055,    3883,   34284,   36891,    3621,    9458,    3092,     757,  113164,  127696,   37111,   22579,    1320,    4451,  -18018,     591,   -3654,   14071,    -960,    4128,    2907,     947,   -1660,     829,     755,    4598,    1122,   -3278,     198,  100.0,    5.1,   28.0,    2.8,   32.7,   22.0,    2.6,   22.8,   24.5,    2.4,    6.3,    2.1,    0.5,   75.3,   85.0,   24.7,   15.0,     97,      6,      7,      4,     16,     13,      6,     19,     24,     13,      9,.,.,     61,     60,    23.6,    36.5,    36.5,    48.5,    23.5,    35.3,    34.5,    47.2,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211116,2021-11-16,090741,CME ,00,090 ,  148955,    3272,   60151,    3673,   52828,   18984,    4843,   30156,   33984,    2674,   11118,    2263,       2,  108566,  126574,   40389,   22381,   -5765,     462,   -4103,     371,   -6000,    3968,     229,    1557,   -7592,     936,    -774,    -524,       0,   -3219,   -6715,   -2546,     950,  100.0,    2.2,   40.4,    2.5,   35.5,   12.7,    3.3,   20.2,   22.8,    1.8,    7.5,    1.5,    0.0,   72.9,   85.0,   27.1,   15.0,     94,      5,      8,      4,     20,     10,      8,     19,     20,     13,     10,.,.,     67,     53,    24.9,    36.9,    37.1,    51.0,    24.7,    35.8,    35.2,    49.8,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211109,2021-11-09,090741,CME ,00,090 ,  154720,    2810,   64254,    3302,   58828,   15016,    4614,   28599,   41576,    1738,   11892,    2787,       2,  111785,  133289,   42935,   21431,   -1474,    -893,   -1054,      25,     271,    3679,      70,    1086,   -3125,    -813,     700,    -111,    -818,    -372,   -2147,   -1102,     673,  100.0,    1.8,   41.5,    2.1,   38.0,    9.7,    3.0,   18.5,   26.9,    1.1,    7.7,    1.8,    0.0,   72.2,   86.1,   27.8,   13.9,     96,      5,      8,      4,     20,     10,      7,     17,     24,     12,     10,.,.,     66,     54,    24.0,    34.6,    35.5,    47.3,    23.9,    34.5,    34.3,    47.2,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211102,2021-11-02,090741,CME ,00,090 ,  156194,    3703,   65308,    3277,   58557,   11337,    4544,   27513,   44701,    2551,   11192,    2898,     820,  112157,  135436,   44037,   20758,   -3281,      24,     906,     -11,    3557,    -723,   -1018,   -7336,   -4508,     460,    -616,     -76,    -249,   -5189,   -5219,    1908,    1938,  100.0,    2.4,   41.8,    2.1,   37.5,    7.3,    2.9,   17.6,   28.6,    1.6,    7.2,    1.9,    0.5,   71.8,   86.7,   28.2,   13.3,    103,      5,      8,      4,     20,     11,      6,     21,     25,     13,     10,.,.,     69,     59,    23.4,    36.2,    34.0,    48.2,    23.3,    36.0,    32.8,    47.8,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211026,2021-10-26,090741,CME ,00,090 ,  159475,    3679,   64402,    3288,   55000,   12060,    5562,   34849,   49209,    2091,   11808,    2974,    1069,  117346,  140655,   42129,   18820,    5563,   -5034,   13062,    2785,    2115,   -7682,     -37,    3062,    -249,    -380,     -52,    -492,     -78,    2381,    6929,    3182,   -1366,  100.0,    2.3,   40.4,    2.1,   34.5,    7.6,    3.5,   21.9,   30.9,    1.3,    7.4,    1.9,    0.7,   73.6,   88.2,   26.4,   11.8,    112,      5,      9,      4,     21,     13,      7,     25,     26,     16,     10,.,.,     78,     63,    21.2,    35.8,    32.4,    47.4,    21.1,    35.7,    31.3,    47.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
CANADIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,211019,2021-10-19,090741,CME ,00,090 ,  153912,    8713,   51340,     503,   52885,   19742,    5599,   31787,   49458,    2471,   11860,    3466,    1147,  114965,  133726,   38947,   20186,   26085,    -600,   27213,      33,   12642,   -4747,      49,   12314,    3908,     300,    -617,      -6,     241,   24362,   26991,    1723,    -906,  100.0,    5.7,   33.4,    0.3,   34.4,   12.8,    3.6,   20.7,   32.1,    1.6,    7.7,    2.3,    0.7,   74.7,   86.9,   25.3,   13.1,    113,      5,     10,      5,     21,     13,      8,     23,     27,     14,     10,      4,.,     76,     66,    20.7,    31.0,    32.5,    44.2,    20.5,    30.8,    31.6,    44.0,"(CONTRACTS OF CAD 100,000)",090741,CME ,090 ,F10,FutOnly
